id,user,tweets,date,location,favorites,retweets,english,polarity,Expression Label
1394968348283318272,sh_buya,"Э.Энхбат начин ухаан оржээ, схан мэдээ гээд хүмс баярлах, үнэхээр баярлах схан мэдээ! 
Монгол Төрд ухаан оржээ гэсэн схан мэдээ хэзээ ирэх бол! 
100 жил элбэг бгаа гэж бодхоос дотор харанхуйлах!!!!",2021-05-19 10:49:06,,3,0,"E.Enkhbat has come to his senses, people are happy about the news, they are really happy news! When will the news that the Mongolian government has come to its senses come? It&#39;s darker than you think 100 years is enough !!!!",0.1,neutral
1394148804413169668,KhulanMi,"@Teshka1231 Энхбат Хүүк гсн ривал болоод бна өө, Эрднээг тоож бга, яриж бга хүн бтугай 🐕 ч алга гэшш ккк",2021-05-17 04:32:31,Mongolia,3,0,@ Teshka1231 Enkhbat Hook has become a rival,-1.0,negative
1393837596506148866,Dandag_5004,@KhulanMi Энхбат гуайд дээл ч зохихгүй бх үнэндээ,2021-05-16 07:55:53,Mongolia,3,0,"@KhulanMi In fact, Enkhbat doesn&#39;t deserve a deel",-1.0,negative
1394197934024003587,SerteeO,"@Mandukhai_ Хэн нэгэн хийх л ажил байсан.
Д.Энхбат гуай анхлан хийжээ.",2021-05-17 07:47:45,Mongolia,3,0,@Mandukhai_ It was just someone&#39;s job. D.Enkhbat guai did it first.,-0.5,negative
1394876138732756992,TsegmidS,"@enheene @Orgil0723 Эрхэм нэр дэвшигч Дангаасүрэнгийн ЭНХБАТ-ын хувьд ялсан ч, ялагдсан ч адил байх. Ялвал улс орноо зөв хөгжил цэцэглэлтийн зөв гольдролд чиглүүлнэ. Ялагдвал өөрийн бизнесийг хөгжүүлнэ.",2021-05-19 04:42:41,,3,2,"@enheene @ Orgil0723 Dear candidate Dangaasuren Enkhbat, it is the same whether he wins or loses. Victory will lead the country in the right direction of prosperity. If you lose, you will grow your business.",0.8,positive
1392844038043181056,ChuluunpurevS,@Chuluunbat201 Жиргээнд бас сонин юм их бх юм огт харилцаж үзээгүй мөртөө блоклуулсан хэдэн хүн бий. Энхбат бас Бодонгууд билүү аялдаг нөхөр бн. Баабар гуай бол согтуудаа миний жиргэснийг буруу ойлгоод блок хсн бх гэж боддог буруутгаж чаддаггүй юм. Энхбатын блокнд бол хэлмэгдсэн мэдрэмж төрөөд,2021-05-13 14:07:51,,3,0,"@ Chuluunbat201 There are also a few people on Twitter who have never communicated, but have been blocked. Enkhbat is also a Bodonguud traveling companion. Baabar guai can&#39;t blame his drunks for misunderstanding my tweet and thinking that he wants to block everything. In Enkhbat&#39;s bloc, there was a feeling of repression",-0.8,negative
1394880440402546688,tulgach2,@DanzanBolormaa @batmagnaib Д.Энхбат гуайг дэмжиж байгаа ч Ерөнхийлөгч болгоод яг юу хийх үү? Засаг төрд олонхоороо гарчихсан хүмүүс юм хийлгүүлэх үү? Х.Баттулга шиг зүгээр л нэр зүүсэн нэр хүндгүй Ерөнхийлөгч болох юм биш үү? Х.Баттулга хууль санаачлаад зарлиг гаргаад нэг нь ч батлагдаагүй хэрэгжээгүй.,2021-05-19 04:59:47,,3,1,"@DanzanBolormaa @batmagnaib I support D.Enkhbat, but what exactly will I do as President? Will the people who are in the majority in the government get things done? Isn&#39;t he going to become an infamous President just like Kh. Battulga? Kh. Battulga initiated the law and issued a decree, none of which was approved and implemented.",-0.6,negative
1394157581279584260,SBBONTOI,@enkhtemuulen @enkhbat Бусдад боломж байгаагүй гэдгийг яг тэр үед АНУ-д байсан хүний хувьд мэднэ. Энхбат америкчуудыг ятгаж чадсан ганц хүн гэж бодож байна. Магадгүй 3-4 жилийн хойно боломж гарах байсан байх. Гэхдээ мэдээллийн технологийн салбарт 3-4 жил алдана гэдэг том хохирол.,2021-05-17 05:07:24,Mongolia,3,3,"@enkhtemuulen @enkhbat As someone who was in the United States at the time, I know that others didn&#39;t have the opportunity. I think Enkhbat was the only person who managed to persuade the Americans. Maybe in 3-4 years there will be an opportunity. But losing 3-4 years in the information technology sector is a big loss.",-0.9,negative
1395035840246550539,zaluu88,"@IREEDUIRUU @enkheeontweet @Uyanga_ts Энхбат гуай УБ+Дархан+Эрдэнэт 3хотыг гол тулгуур болгоод бүх хүчээ хаях хэрэгтэй, орон нутагийг хаях хэрэгтэй.",2021-05-19 15:17:17,"Buenos Aires, Argentina",3,0,"@IREEDUIRUU @enkheeontweet @Uyanga_ts Enkhbat guai UB + Darkhan + Erdenet 3 cities should be the mainstay and all efforts should be made, the countryside should be abandoned.",-1.0,negative
1394923385080082433,bjargal9999,7.1 ний дараа Д.Энхбат Б.Жаргалсайхан нар бултсан мэлзсэн.Батзандан сууж гарч ирээд нүд нь гөлөгнөөд бууж өгсөн амиа авч гарах арга хайж байсан.Харин О.Магнай түрдэг тэргэн дээр суучихсан бие нь тааруу хэрнээ нүд нь гялалзаад цогтой хэлэх гэснээ хэлж байсан.Түүх халуунаараа бгаа,2021-05-19 07:50:26,,3,1,"After 7.1, D.Enkhbat and B.Jargalsaikhan escaped. Batzandan came out with a shot in the eye and was looking for a way to save his life. History is hot",0.6,positive
1393940954550177793,Suvdok,"Ингэж бичнэ гэж чиглэл авсан 
юм уу Энхбат гуай хийдэггүй болоод 5,6 компанитай болох уу? Санхүүгийн эрх чөлөөгөө өөрөө олж авсан болхоос энэ хоёр шиг улсын төсөвөөс тэрбумтан болоогүй л байх. https://t.co/oPpSl9tpXI",2021-05-16 14:46:36,"UB , Mongolia.",3,1,"Did Enkhbat guai get a direction to write like this or will he have 5.6 companies because he doesn&#39;t do it? He probably didn&#39;t become a billionaire from the state budget like these two, because he gained his financial freedom himself. https://t.co/oPpSl9tpXI",-0.3,neutral
1393408333525123074,myagmardorj_,"@110Orgio @enkhbat Би бол ямар ч бичлэг гарч ирсэн Д.Энхбат бол яг энэ удаагийн “ийм” нөхцөл байдалд болж буй сонгуульд С.Эрдэнэ, У.Хүрэлсүх нараас “дээр” сонголт бна гэж хувьдаа бодож бгаа. Тийм болохоор л ийм эрт ийм итгэлтэйгээр сонголтоо зарлаад бгаа :)",2021-05-15 03:30:09,Ulaanbaatar,3,1,"@ 110Orgio @enkhbat I personally think that D.Enkhbat, who came up with any video, will have a “better” choice than S.Erdene and U.Khurelsukh in the current election. That&#39;s why I announced my choice so early and so confidently :)",1.0,positive
1393885492840583168,enkhlen_n,Д.Энхбат: Үргэлж суралцахыг дадал зуршлаа болго https://t.co/6lVBBuQpIS,2021-05-16 11:06:13,,3,2,D.Enkhbat: Make it a habit to always learn https://t.co/6lVBBuQpIS,1.0,positive
1393889243663982595,Onon3000,"@batengineer @serdenemn энхбат аль аль бишээ Монголд ганцхан фашист хүн байгаа, эрдэнэ гуайг хүртэл алах тухай хэлсэн.
Монголд цус гаргахыг хүсээд байдаг цөөхөн хэд л хүн бий",2021-05-16 11:21:07,,3,0,"@batengineer @serdenemn neither Enkhbat said that there is only one fascist in Mongolia, even Erdene guai. There are very few people in Mongolia who want to bleed",-1.0,negative
1392882554093506560,Ogi_Bavaria,Д.Энхбат гуайн хандивын аргаихэмжээ сэтгэл хөдлөс болж бншүү 🥰,2021-05-13 16:40:54,,3,0,D.Enkhbat&#39;s donation method is very emotional 🥰,1.0,positive
1393424732658171908,Zandaa_G,"Энхбат ч дээ...
#ТөлбөртэйЖиргээ",2021-05-15 04:35:19,,3,4,Enkhbat too ... # PaidJirgee,1.0,positive
1392875784671350785,Dandag_5004,@artanyan @nambon__ Танайхны пиар чинь Дарангуйлагч гэж нэг үзээд бүдүүлэгүүд хүүкийн тал сэхээтэн бол энхбат гэсэн уриатайн бишүү,2021-05-13 16:14:00,Mongolia,3,0,"@artanyan @nambon__ Your family&#39;s PR is considered to be a dictator, and rude people are half-intellectuals.",-1.0,negative
1393420717522243586,TuvshinjargalZ,"@Aanxaa Энхбат гуай бол дэндүү бөөрөнхий, гутранги, саарал хүн шүү дай",2021-05-15 04:19:22,Mongolia,3,0,"@Aanxaa Enkhbat guai is too round, pessimistic and gray",-1.0,negative
1394231494961340429,ganbaatar_b8,"@Uyanga_ts Ямар ч байсан ардчиллыг наймаацалгүй аваад үлдсэн хүн. Хэн нэгэн шиг шоронгийн сургаар бууж өгч нус нулимсандаа хүрээгүй. Хүмүүс урваж байхад ажраагүй. Дайнаар яривал галын шугамнаасаа алхам ч ухраагүй дарга. Хүүк, Энхбат гараг, Эрдэнэ унаг. Гэхдээ би энэ окопондоо үлднээ.",2021-05-17 10:01:06,,3,2,"@Uyanga_ts Anyway, he took democracy without bargaining. He did not shed any tears after giving up the prison rumor like someone else. He didn&#39;t care when people betrayed him. Speaking of war, he is a leader who has not taken a step back from the line of fire. Hook, Enkhbat planet, Erdene unag. But I will stay in this trench.",-0.1,neutral
1395026083272040453,Laperleperle,"@Uyanga_ts @IREEDUIRUU шударга, санал луйвардахгүй бол Энхбат гарна. Харин угаасаа гд луйвардвал Хүрэлсүх гарна. Гэхдээ Монголчууд сүйрнэ. 1 хүний дарангуйлалд орно.",2021-05-19 14:38:31,Mongolia,3,2,"@Uyanga_ts @IREEDUIRUU If you are honest and don&#39;t cheat, Enkhbat will come out. But if you cheat, you will get Khurelsukh. But the Mongols will perish. It is oppressed by one person.",-1.0,negative
1395023686130749444,Tuuguu67622493,"@Batka_ Хүүк 60%, Энхбат 25%, Эрдэнэ 15%",2021-05-19 14:28:59,,3,0,"@Batka_ Hook 60%, Enkhbat 25%, Erdene 15%",1.0,positive
1392876113156665344,Ganchuluun_T,@artanyan @nambon__ Мэр сэр байгаад байна шүү хө Энхбат гуайг сайн мэдэхгүй гэж хэлэнгүүт боловсролгүй сэхээтэн залуус бүгд мэдэж байгаа гээд байхийн яахуу?🙄🙄🙄,2021-05-13 16:15:18,Mongolia,3,0,"@artanyan @nambon__ The mayor is awake. When he said that he didn&#39;t know Enkhbat well, all the uneducated intellectuals said they knew him??",-1.0,negative
1393900430959157249,OilooSM,"Хэрэлддэг нь С.Эрдэнэ
Хийдэг нь Н.Алтанхуяг
Хэлдэг нь Д.Энхбат.

Даанч энд Н.Алтанхуягийн зураг энд алга. https://t.co/0Xf49CAaZe",2021-05-16 12:05:34,Ulaanbaatar,3,4,S.Erdene who quarrels N.Altankhuyag who does what D.Enkhbat says. But N.Altankhuyag&#39;s picture is not here. https://t.co/0Xf49CAaZe,-0.1,neutral
1394868970411360260,soyolmaa_g,@bambgar19 Их сайхан мэдээ дуулгадаг сайн хүүхэд байна. За хурдан эдгэрэх болтугай Энхбат начин.,2021-05-19 04:14:12,Ulaanbaatar Mongolia,3,0,"@ bambgar19 There is a good boy who tells great news. Well, let&#39;s get well soon, Enkhbat.",1.0,positive
1393957456191971334,amarsanaa,Яг одоогийн ийм нөхцөлд ХҮНийг өрсөлдөөн гаргаасай гэж хүсэж байгаа. ХҮНийн залуус зөв өнцгөө олж массд хүрсэн сурталчилгааг олж хийгээсэй. Хүүкд ойртож өрсөлдөөн үзүүлж чадах хүн яалтачгүй Энхбат. Өрсөлдөөнгүй ялалт Хүүкд байтугай надад ч гэсэн их амтгүй байх болно 😁,2021-05-16 15:52:10,Монгол улс.,3,1,"In the current situation, we want HUMANS to compete. May the young people of HUMAN find the right angle and find a publicity stunt. Enkhbat is a winner who can compete with Hook. Uncontrolled victory will be very tasteless not only for Hook but also for me 😁",0.0,neutral
1392814661179887618,GanbatWB,"@Tamir61 @khulan9009 Энхбат гуайд саналаа өгөхийг уриалж бн. Учир нь тэр ямар нэг бүлэглэлийг төлөөлөөгүй бөгөөд нам, бүлгийн төлөөлөгч бус жинхэнэ ард иргэдийн төлөөлөл болж чадна.",2021-05-13 12:11:07,Ulaanbaatar,3,0,"@ Tamir61 @ khulan9009 Mr. Enkhbat is invited to vote. Because he does not represent any group, he can represent the real people, not the party or group.",-1.0,negative
1393202227821621250,ZoyaKafka,@S_Onontuul Энхбат гуайн дэмжигчдийг л доромжлох гэсэн санаа нь юм блгүйдээ хөөрхий гэж харсан билав 😆,2021-05-14 13:51:10,Last wild frontier in Asia,3,0,@S_Onontuul Enkhbat&#39;s idea to insult his supporters was a pity 😆,-1.0,negative
1392784936424386560,doogii_jr,Энхбат vs Хүрэлсүх гэсэн #poll хийгээд Хүүк ялагдангуут #poll-оо устгадаг ах ийн бичжээ😂😂😂 https://t.co/LhpROFMi7T,2021-05-13 10:13:00,"Istanbul, Turkey",3,2,Enkhbat vs Khurelsukh&#39;s #poll and Hook loses his #poll when he loses 😂😂😂 https://t.co/LhpROFMi7T,-1.0,negative
1393174988551712770,TuulZav,"@batengineer Монголын нүүдэлчин малчид тэдний засаг захиргаа Чингисийн үеэс л урт дурын хүмүүс гэж бичиг соёлд суралцсан,  чинээлэг болон амьжиргаатай иргэдтэй улс блаа. Өнөөдөр ч хувийн аж ахуй эрхэлсэн жинхэнэ эрх чөлөөт бүтээгч иргэд хөдөөд бий.Д.Энхбат ухаалаг хүн,",2021-05-14 12:02:55,,3,0,"@batengineer Mongolian nomadic herders have been educated and cultured since the time of Genghis Khan. Even today, there are real free entrepreneurs in the countryside. D. Enkhbat is an intelligent man.",1.0,positive
1395181090990706689,UchralNyambuu,Энхбат ахад буруу байхгүй 😎 https://t.co/x6Hdu8RC2e,2021-05-20 00:54:27,Chicago,3,1,Brother Enkhbat is not to blame 😎 https://t.co/x6Hdu8RC2e,1.0,positive
1394845029034864642,oyukhaa,"@bayarkuu Хэдийгээр Эрдэнэд муу үйл, чанар олон байж болох ч Энхбат гуайд гүйцэгдэх хүн бол биш л байх. 30 жилийн түүхтэй АН-ын олон мянган дэмжигчид, сонгогчдыг хаачуулах гээв",2021-05-19 02:39:04,Mongolia,3,1,"@bayarkuu Although Erdene may have many bad deeds and qualities, Enkhbat guai is not a person to be fulfilled. Thousands of DP supporters and voters with a 30-year history will be displaced",-0.9,negative
1394976019363282951,Aanxaa,"Пөөөх Энхбат гуай, Жэнко хоёрыг нээрэнгээсээ мартчихсан бна шд :-)",2021-05-19 11:19:35,,3,1,Pooh Enkhbat guai and Genko have been completely forgotten :-),-1.0,negative
1393379820793327617,Jaack_79,Энхбат бол орчин цагийн элит энтерпрёнер хүн гэх юм.,2021-05-15 01:36:51,,3,1,Enkhbat is a modern elite entrepreneur.,1.0,positive
1395185956664201216,Gerel,МАН-н суурь сонгогчдын 400к гэдэг шиг Энхбат гуайн суурь тоо 400к элбэг байгаа байх шүү. 😉,2021-05-20 01:13:48,Former Londoner in Mongolia,3,2,"Like Enkhbat&#39;s 400k base voters, Enkhbat&#39;s base number is 400k. 😉",0.1,neutral
1393378779938971651,nganbaa,Энхбат гуай ер нь ер нь гэж ерөнхийлж их ярьдаг тул ерөнхийлөгч болчих байхаа🤣 https://t.co/OPYSnAR8hL,2021-05-15 01:32:43,улаанбаатар,3,2,"Enkhbat guai is often said to be a president, so he will probably become president🤣 https://t.co/OPYSnAR8hL",1.0,positive
1394219951167320066,namuna_a,"Ардчиллыг Бат-үүл гуай өмчилдөг шиг интернэтийг Энхбат гуайд өмчлүүлээд бх юм зарим хүмүүс 🤣

Тэртээ тэргүй цаг нь болохоор тэр хүмүүс хорвоод бсан байгаагүй болох л байсан үзэгдэл. Өнөөдөр бүгд интернэттэй, ардчиллалтай л  бна даг. https://t.co/01ummK5kOo",2021-05-17 09:15:14,United Kingdom,3,5,"Just as democracy is owned by Bat-Uul guai, the internet is owned by Enkhbat guai. Today, everyone has the Internet and democracy. https://t.co/01ummK5kOo",0.1,neutral
1394863382432342017,Davkab,@Khulgun_Gold Яг Энхбат гдг хүн биш ч тэр жагсаалыг зохион байгуулж манлайлж явсан  хүний дунд бол бсан шт.,2021-05-19 03:52:00,,3,2,"@Khulgun_Gold Enkhbat is not a real person, but he was one of the people who organized and led the demonstration.",1.0,positive
1393250646078353412,TogiDarmaa,"@MBBontoi @enkhbat @aagiiah Би Энхбат гуайн шүтэгч нь л дээ! Гэхдээ харин анх Twitter ашигладаг болоод л дагах гэсэн намайг блок хийсэн байсан. Хорхойд хоргүй хүн болохоор яагаад гэдгийг гайхаад л нэг тиймхэн. 😩 энэ ДМ груптээ нэмээрэ, please!",2021-05-14 17:03:34,San Francisco,2,0,"@MBBontoi @enkhbat @aagiiah I am a fan of Enkhbat! But I was blocked because I used Twitter for the first time. I wondered why he was a non-worm person. 😩 Add to this DM group, please!",0.1,neutral
1394491665537282049,daawka81,"@mk_jsq Энхбатын дэмжигчид эхнэрийг нь магтаж нэг үзлээ, энхбат байгаагүй бол интернэт Монголд орж ирэхгүй гэж нэг үзлээ, дээл хувцас гоё зохидог гэж нэг үзлээ. аргаа бараад Хүрэлсүхийн гэр бүл үр хүүхэд хамаагүй зургийг нь сэглэж нэг үзлээ, өөр өнцөг олдох нь уу 😂",2021-05-18 03:14:56,Mongolia,2,1,"@mk_jsq Enkhbat&#39;s supporters praised his wife, thought that the Internet would not come to Mongolia without Enkhbat, and that deels look good. No matter how hard Khurelsukh&#39;s family and children look at the picture, will they find another angle 😂",1.0,positive
1394329125247062026,rdorjoo,@tuyarah27 Би Энхбат гуайд саналаа өгнө. Надаас өөр түүнд санал өгөх хүн эргэн тойронд зөндөө л бна даг,2021-05-17 16:29:03,"UB, Mongolia",2,0,@ tuyarah27 I will vote for Enkhbat. There are a lot of people around who would vote for him other than me,-0.6,negative
1393566775925637123,Alimantuya3,@TKhangerel @baanjiiii Энхбат гуайн эхнэр шиг гоё юм биш үү..би лав дуртай бн🤩,2021-05-15 13:59:45,Mongolia,2,0,@TKhangerel @baanjiiii Isn&#39;t she as beautiful as Enkhbat&#39;s wife..I really like her🤩,1.0,positive
1393068006876479488,Mergid,Энхбат баттай ялна гэж нэр дэвшээгүй. 2024 онд УИХ гишүүн болох баттай сууриа тавьж буй хэрэг.,2021-05-14 04:57:49,Mongolia,2,1,Enkhbat did not run for office. It is laying a solid foundation for becoming a member of the Parliament in 2024.,-0.2,neutral
1393567232404312078,myagmardorj_,"Д.Энхбат нэр дэвшихээр яригдаж байхад түүнийг шүүмжилж байсан өрсөлдөгч намын зарим хүмүүс “энхбат чадахгүйэ, хөдөөд хүн танихгүй” бла3 гэж бв. Одоо тэгсэн нөгөөдүүл чинь энхбатын дэмжигчид өөрсдийгөө элит гэлээ гш. Өөрөө өөрсөнтэйгөө л хэрэлдээд явахын чааваас. Аргумент ч болдо.",2021-05-15 14:01:34,Ulaanbaatar,2,1,"When D. Enkhbat was being talked about as a candidate, some people from the rival party who criticized him said, “Enkhbat can&#39;t, nobody knows him in the countryside” b3. Now the supporters of Enkhbat call themselves elite. It&#39;s better to quarrel with yourself. There was no argument.",-0.6,negative
1394332960204099584,JagaaRT,Хаха Энхбат хийгээгүй бол өөр нэг нь хийж л таараашд https://t.co/FwfSTP3ebb,2021-05-17 16:44:17,Mongolia,2,1,"Haha If Enkhbat didn&#39;t do it, let someone else do it https://t.co/FwfSTP3ebb",-1.0,negative
1393409867361120260,ganaa23mn,@batbayar3113 @badral77 @mungunsukh_o Олон улсын байгуулага өгч болдог болоол өгсөн байгаашд... Би Энхбат гуайн дэмжигч биш зүгээр дүрмийн дагуух бизнесээр нь гүтгэж доромжлохыг хараад сууж чадахгүй л бн...,2021-05-15 03:36:15,Монгол улс,2,0,"@ batbayar3113 @ badral77 @mungunsukh_o If an international organization can give ... I am not a supporter of Enkhbat guai, I just can&#39;t sit and watch his business being slandered according to the rules ...",-0.6,negative
1393413349065428993,Bishreltei,@AEnkhtsetseg Цагаан сонголт хэхэ ... болохгүй бол Энхбат гуайд өгсөн нь дээрээ цэргийн хэнээтэн хулхи хуурандаа төрийн хойморт залраад худлаа хуцаж суухыг хармааргүй л байна шүү хэххэ,2021-05-15 03:50:05,Mongolia,2,0,"@AEnkhtsetseg White choice lol ... if not, I don&#39;t want to see a greedy military man sitting on the left side of the state and lying barefoot lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol lol",-0.2,neutral
1394172865008873473,Yumjirdlm,би Энхбат гуайг дэмжжаагаа... гэвчиг ингэж бол хэлкүэг... https://t.co/hrq4XUSCQk,2021-05-17 06:08:08,,2,1,I support Enkhbat guai ... but let me tell you ... https://t.co/hrq4XUSCQk,1.0,positive
1394487359652175879,Dandag_5004,Ёстой юу л бна сэдэв бнадаа. Харин Энхбат гуай дээр интернэтээс өөр сэдэвгүй хэцүүл бнуу таануус 😂😂 https://t.co/lXja50arOk,2021-05-18 02:57:49,Mongolia,2,2,"Whatever the topic. But on Enkhbat guai, there is no other topic than the internet 😂😂 https://t.co/lXja50arOk",-0.4,negative
1393590721765019658,Dulguun0319,"@BatmunkhIT Хүрэлсүх, Эрдэнэ нарыг сайн юм хийснийг санахгүй бна. Харин улсаас сайн идсэн бх. Тэр 2ыг сонговол баталгаатай алдана, Энхбат гуайг сонговол алдаж ч оноч ч магадгүй лав л баталгаатай алдахгүй",2021-05-15 15:34:54,,2,0,"@BatmunkhIT I don&#39;t remember Khurelsukh and Erdene doing good things. But I ate well from the state bh. If you choose those two, you will definitely lose, if you choose Enkhbat guai, you will lose, but you will not lose.",1.0,positive
1393390606173425664,xot_mn,@ganzorigv Энхбат гуайг хүмүүс дэмжиж бга. Харин чи л илүүдээд бна. Э-г бүр муухай харагдуулаад бна. Юм болгонд үсчиж явдаг хачиг шиг харагдаад бна чи. #НөхөрсөгЗөвлөгөө,2021-05-15 02:19:43,Mongolia,2,1,@ganzorigv People support Enkhbat guai. But you are better. It makes e look even worse. You look like a tick that grows on everything. # FriendlyCounsel,-0.3,neutral
1393250765616025601,Gantulga_Chonos,"@mk_jsq Энхбат гуайгаас ч сүрхий улсыг харлуулаад, дайснаар тодруулаад аньцан улс шүү...
Энхбатыг, ногоон намыг өмнө нь яаж хутгалаа даа.
Мануус ч тэр цагаас хойш лав дээрдээгүй, халамжид хар толгойгоо тушаачаал сууж бна...гарахгүй л бхааад...",2021-05-14 17:04:02,,2,0,"@mk_jsq Even Enkhbat guai blackened a strong country and made it an enemy ... How did you mix Enkhbat and the Green Party before? Manus hasn&#39;t improved since then, he&#39;s been taking care of himself ... he can&#39;t leave ...",0.0,neutral
1393569120646418433,GGanErdene,"@batengineer Энхбат хаана шатаад юу хийгээд, юуг гийгүүлчихсэн юм бэ, хэлээд өгөөч. Монголд шударга бус юм хэдэн мянгаараа болж байхад миний мэдэхийн Америкаас л ингэх хэрэгтэй, тэнд хэрэгтэй гээд сууж байсан.",2021-05-15 14:09:04,"Ulaanbaatar ,Mongolia",2,0,"@batengineer Please tell me where Enkhbat burned down, what he did and what made him shine. When there were thousands of unfair things happening in Mongolia, as far as I know, it was necessary to do it in America, it was necessary there.",-1.0,negative
1393391784542326786,charleyjet,@batengineer Мэдээж Энхбат.,2021-05-15 02:24:24,,2,0,@batengineer Of course Enkhbat.,-1.0,negative
1394160842355085315,sankhuuchchaak,@munkhtamire @bayaraashuu Энхбат оруулж ирээгүй бол би ч оруулаад ирнэ шүү,2021-05-17 05:20:21,,2,0,"@munkhtamire @bayaraashuu If Enkhbat didn&#39;t bring it, I will bring it too",1.0,positive
1394438380310597633,jangar_tsembel,@RealKhangai Үнэн. Энхбат гэдгийм,2021-05-17 23:43:11,"Vancouver, Canada",2,0,@RealKhangai True. My name is Enkhbat,1.0,positive
1393578487479472128,TaliinMongolHun,"@artanyan Энхбат гуайг сонгохгүй байх шалтгаан:
1. Политикал лидер биш
2. Бээжин, Москватай вайб таарахгүй 
3. Технократ улс төрч нь төрийн тэргүүн гэхээсээ, салбар хариуцан ЗГт сайд хийх нь тохиромжтой",2021-05-15 14:46:17,"Ulaanbaatar, Mongolia",2,1,@artanyan Reasons not to choose Enkhbat: 1. Not a political leader 2. Not compatible with Beijing and Moscow 3. A technocratic politician should be a minister in charge of a sector rather than a head of state,-1.0,negative
1393947616556183552,hakunamatata_p,@KhishigtogtohTs Энхбат гуайг үнэхээр хүндэлдэг. Гэхдээ улс төрд тэр тусмаа еөкийн сонгуульд өрсөлдөх кандитат биш. Монголчууд илүү харизмтай  тэмцэгч имижтэй хүн сонгодог хандлагатай.,2021-05-16 15:13:04,монгол,2,1,"@KhishigtogtohTs I really respect Enkhbat guai. But he is not a candidate in politics, especially in the presidential election. Mongolians tend to choose someone with a more charismatic image.",-0.1,neutral
1394475325870862336,khadaa_n,"@Temuujin_Kh @mk_jsq #МАН-ын гишүүд бол ""хүн алж хүрээ талцан бсн ч"" улайрч намчирхдаг аймшигтай харанхуй масстай.Сонгуульдаа идэвхтэй оролцвол Д.Энхбат ялна гсн үг.",2021-05-18 02:10:00,,2,1,"@Temuujin_Kh @mk_jsq # MPP members have a terrible dark mass that is &quot;falling apart even if they kill people&quot;. If they actively participate in the election, D. Enkhbat will win.",-0.5,negative
1393570171827232775,tugaanaab,@artanyan Энхбат Монголд интернет оруулж ирж дэлхийг ойртуулсан одоо Монголыг дэлхийд ойртуулах ээлж нь.,2021-05-15 14:13:14,Mongolia,2,1,@artanyan Enkhbat brought the internet to Mongolia and brought it closer to the world. Now it is time to bring Mongolia closer to the world.,1.0,positive
1394155862927757312,Maagaa_09,"@bayamongol @KhulanMi Энхбат байгаагүй бол интернэт байхгүй гээд олон тоть байна үүгээр, тухайн үед нь байгаагүй юмаар л бизнес хийсэн хүн шдээ, тэр үедээ сэргэлэн байж, мобикомын захирлыг еөк болгоё тэгвэл...ккк",2021-05-17 05:00:34,Mongolia,2,1,"@bayamongol @KhulanMi There are many parrots who say that without Enkhbat, there would be no internet.",-1.0,negative
1394175086333075466,BaagiiJr,ингэж бичиж хорлох гэдэг байхөө. Түүнээс Энхбат гуай анхдагч л болохоос эх үүсвэр биш л дээ https://t.co/xgNjVHtoDh,2021-05-17 06:16:57,,2,0,"That&#39;s what writing is all about. Enkhbat guai was the first of them, not the source https://t.co/xgNjVHtoDh",-1.0,negative
1393577339540312068,blgtreasure,"@vgnsr410 Элитийн асуудал Д.Энхбат гуайтай, гэгээнтэн нь нөгөө ламтай холбоотой л юм шиг бн",2021-05-15 14:41:43,,2,0,@ vgnsr410 Elite issues are related to D.Enkhbat and the saint is related to the other lama,-1.0,negative
1393979159542521856,amarsanaa,@javhaalzgana @Go_Aagii Яг наадах чинь юм байгааншд 😁. Одоо ХҮНий залуусын пиар ерөнхийлөгчийг Ерөнхий сайд байх юм шиг харагдуулаад байгаам. Энхбат ялалт баыгуулахгүй гэхдээ зөв цэвэр улстөрийг бий болгохын тулд ХҮН зөв өнцгөө олох ёстой,2021-05-16 17:18:25,Монгол улс.,2,1,"@javhaalzgana @Go_Aagii That&#39;s right 😁. Now the PR president of the HUMAN youth looks like the Prime Minister. Enkhbat will not win, but in order to create the right pure politics, HUMAN must find the right angle",-0.6,negative
1394457795559235589,MssByambasuren,"Энхбат гэж хүний гавьяагаар бид интернет гэдэг юмыг мэдэж авсан, одоо цаг минут тутам ашиглаж байгаа, энэ жиргээч мөн адил🤔🤔🤔 https://t.co/9GPQNrKC86",2021-05-18 01:00:20,,2,1,"Thanks to Enkhbat, we learned about the internet and now we use it every hour and minute, this tweet is the same 🤔🤔🤔 https://t.co/9GPQNrKC86",1.0,positive
1394467587367522304,erdembileg2010,Сошиал орчноор дүүрэн Энхбат гэгчийг магтсан долоосон нөхдүүд? Энхбат тэгээд өдий 60-гартлаа Монголчуудад чухам ямар гавьяа байгуулчихсан хүн юм болоо? Хар амиа хичээсэн бэртэгчин шуналын тулам гэдгийг нь олон хүн мэднэ өөр гайхуулаад байх юмаар маруухан л хүн дээ?!!,2021-05-18 01:39:15,,2,1,"The seven comrades who praised Enkhbat, who was full of social media? What kind of merit did Enkhbat have for Mongolians until he was 60? Many people know that a selfish victim of greed is a greedy person, isn&#39;t he? !!",-1.0,negative
